chr	start	end	DMSO-1	DMSO-2	DMSO-3	DMSO-CD19-1	DMSO-CD19-2	DMSO-CD19-3	GSK-1	GSK-2	GSK-3	GSK-CD19-1	GSK-CD19-2	GSK-CD19-3	PBMC-1	PBMC-2	PBMC-3	PBMC-CD19-1	PBMC-CD19-2	PBMC-CD19-3
20	27685121	27685250	4	2	6	21	10	20	6	9	19	0	2	3	13	10	0	5	0	8
21	8355389	8355513	0	4	2	13	10	18	10	14	21	0	6	0	21	4	4	5	8	4
5	95407355	95407445	0	0	4	6	5	9	2	10	6	2	0	0	19	10	20	8	6	6
2	41914030	41914155	4	2	2	11	7	13	11	20	14	2	8	0	16	13	32	16	12	0
X	142731824	142731957	2	6	0	6	11	5	9	4	12	0	0	2	8	11	26	0	3	2
21	39511274	39511534	2	6	2	14	33	26	15	27	16	8	2	10	16	26	100	12	1	13
6	79905665	79905724	0	0	0	8	2	5	5	14	11	4	6	0	5	2	20	0	1	2
7	59073551	59073721	0	1	4	15	13	23	13	17	14	12	4	0	12	19	2	2	6	4
4	51296883	51297197	2	2	4	60	38	51	50	38	52	14	22	16	38	34	8	16	14	4
15	70871669	70871795	4	8	0	11	19	31	12	10	21	2	13	11	14	10	24	0	2	5
5	10459931	10460003	6	4	0	22	13	10	14	6	6	4	4	0	2	9	34	4	5	0
5	150421676	150421746	0	0	4	10	12	4	6	0	9	2	6	2	8	4	34	6	0	2
2	174148261	174148342	0	2	0	0	4	11	2	6	9	0	4	0	10	8	24	2	2	4
X	144333423	144333502	0	0	0	2	7	13	6	4	12	2	2	3	12	3	16	1	0	0
9	32508423	32508519	4	0	8	14	6	6	4	2	8	2	0	6	0	14	26	6	2	0
5	66171484	66171613	2	0	6	17	42	35	34	32	30	29	22	18	22	4	28	14	15	6
2	198928153	198928312	2	2	0	10	4	6	4	8	8	11	0	0	3	6	27	0	10	10
2	96356666	96356735	0	0	2	4	6	9	1	9	16	5	6	3	11	0	24	0	4	5
14	87314945	87315022	3	0	4	4	2	13	10	7	10	2	0	2	6	0	22	0	2	0
9	122838961	122839074	0	2	4	11	13	6	8	14	7	0	11	13	9	11	32	10	0	6
6	166824648	166824859	0	4	0	6	22	21	6	9	22	12	6	14	23	13	46	10	18	10
X	152706786	152706870	0	2	1	7	22	12	8	5	9	0	0	4	1	2	28	2	3	3
6	42726540	42726886	10	6	0	28	63	53	36	36	34	65	42	31	44	39	51	37	34	14
X	71146157	71146232	0	0	1	8	3	9	0	10	12	5	0	2	7	4	30	2	6	4
X	143726185	143726495	0	10	2	26	35	33	20	26	30	6	8	4	22	16	68	10	12	10
13	16428575	16428757	6	6	0	10	4	31	1	12	12	0	2	7	12	12	4	10	4	0
9	30943957	30944062	6	5	0	18	10	15	6	12	4	5	6	0	10	13	38	0	6	5
2	101228224	101228287	1	0	0	11	6	4	2	8	7	3	4	0	18	2	26	5	2	0
14	16281410	16281578	2	8	2	14	40	22	34	24	8	4	10	0	18	12	4	10	2	2
15	30114295	30114396	2	6	2	11	10	14	4	18	12	3	0	2	9	0	24	0	2	6
9	25950621	25950683	0	0	3	4	12	2	6	10	6	4	8	0	4	8	22	0	5	0
13	16503177	16503303	5	4	1	18	6	23	10	14	12	6	0	0	17	8	0	6	4	5
21	30344403	30344492	0	1	0	9	6	4	7	15	12	4	4	6	4	8	20	10	0	0
2	241945978	241946132	0	2	4	6	30	10	16	22	30	8	8	4	24	24	74	20	10	18
16	29578371	29578432	2	0	3	11	10	7	0	7	3	2	0	0	5	14	18	4	0	4
7	75784828	75784898	2	0	0	4	19	8	9	2	3	9	10	0	4	13	26	6	16	4
6	24465919	24465993	3	0	0	8	18	10	5	6	6	2	0	0	8	10	22	2	2	5
4	50974969	50975292	2	6	2	61	48	88	46	68	54	27	36	24	62	60	16	28	23	21
3	139715109	139715177	4	2	4	14	8	5	2	0	12	2	8	0	4	11	22	0	1	0
2	48255374	48255449	0	0	6	6	12	2	6	0	12	0	6	6	10	0	14	2	2	1
X	130118702	130118833	0	2	4	10	9	14	11	18	21	8	2	5	10	4	54	6	0	4
21	19508587	19508651	0	1	2	6	3	15	6	12	0	3	0	0	4	6	22	2	0	3
X	139667644	139667867	6	2	0	22	23	10	4	20	12	1	4	13	13	18	42	2	2	8
1	43921128	43921197	2	2	4	14	26	5	8	9	0	8	6	4	1	12	34	2	14	0
7	29443727	29443791	4	0	0	7	0	3	7	11	4	4	3	0	10	0	18	6	0	2
4	129096041	129096227	13	6	0	33	61	57	32	28	39	62	36	53	32	49	72	37	30	25
3	95933473	95933577	4	0	0	13	9	10	15	11	4	7	0	2	2	3	36	10	4	3
7	23686307	23686406	1	2	0	12	9	4	4	20	12	9	7	0	9	8	23	2	4	0
21	6154621	6154906	1	4	8	26	14	16	31	47	56	75	53	76	37	26	103	26	45	43
6	110689570	110689712	0	8	2	14	27	14	15	0	15	2	9	14	14	12	13	12	2	2
X	40539295	40539448	2	3	0	16	37	45	23	25	23	18	20	11	34	14	51	16	24	23
10	121448156	121448219	0	1	0	9	10	5	2	10	4	0	7	0	2	6	20	4	7	0
3	52998869	52998952	2	4	4	8	0	17	9	9	14	1	5	2	10	9	25	2	0	0
4	17549706	17549834	0	1	2	16	28	18	25	19	22	33	20	20	22	20	34	14	6	11
16	30882617	30882812	0	0	4	12	12	35	4	12	19	10	14	10	10	14	38	10	2	10
X	122195620	122195682	0	0	2	4	6	14	6	8	3	0	0	2	10	3	16	2	0	0
X	153443953	153444023	0	0	1	14	13	7	4	6	16	2	6	2	8	6	31	6	3	0
6	156543487	156543563	2	0	1	5	11	13	0	6	14	6	1	2	5	11	24	10	0	6
11	52621293	52621471	5	2	4	28	21	51	21	25	26	0	6	10	26	28	24	8	10	4
1	122685708	122685939	135	94	95	5	6	8	18	8	16	38	76	47	22	16	12	66	77	58
1	184936666	184936725	2	1	2	0	2	8	4	16	4	0	0	2	15	8	22	0	2	1
14	17301158	17301296	0	5	2	13	20	27	20	14	18	2	0	2	16	10	4	5	6	4
X	147854572	147854648	2	0	0	8	6	10	10	8	11	0	2	0	12	6	22	6	2	4
14	91303301	91303658	6	17	0	30	36	29	42	53	52	20	20	28	42	35	104	20	27	8
12	15949647	15949715	2	2	2	18	16	8	8	7	4	4	10	0	10	12	22	2	0	0
10	18109762	18109830	5	0	1	8	1	9	8	10	2	0	0	4	6	12	18	8	1	0
1	116045628	116045712	4	0	2	4	2	7	5	2	17	0	4	0	12	0	18	0	8	2
16	79132082	79132187	2	0	7	10	12	23	6	9	9	4	0	5	15	4	30	0	4	5
8	7430343	7430492	6	0	0	17	11	18	23	36	9	2	4	8	17	21	14	4	12	8
11	46450864	46450944	7	5	0	10	10	10	6	0	3	0	2	10	10	5	26	2	6	0
2	177106305	177106429	2	0	3	15	21	11	14	21	30	10	5	5	11	14	16	6	0	2
7	23098184	23098255	6	2	0	6	24	8	15	8	0	4	7	0	8	13	26	7	12	4
1	33536660	33536786	2	8	4	13	19	20	0	12	17	4	0	9	12	10	30	11	9	1
X	28368010	28368097	6	0	0	8	16	8	9	2	11	2	0	2	4	6	24	2	4	0
13	110584567	110584628	0	0	2	11	12	7	2	4	12	5	6	0	0	16	17	4	2	7
17	28111846	28111933	4	2	5	10	15	9	0	19	2	0	2	6	2	10	30	0	6	4
8	26199509	26199601	0	1	4	12	10	12	15	2	10	4	0	6	8	10	22	11	0	9
22	48666821	48666910	0	2	0	2	8	17	10	9	11	4	7	3	7	10	38	4	0	7
6	136861133	136861227	4	2	0	2	16	10	9	14	9	2	11	0	9	0	24	3	9	2
8	128072892	128072954	0	0	0	6	9	2	6	12	4	4	0	0	4	10	15	4	0	2
17	48440034	48440385	5	2	10	39	88	57	57	82	89	91	60	90	65	48	136	53	38	42
2	119263242	119263338	0	2	5	20	15	12	0	6	4	6	6	2	12	9	29	0	4	7
16	5612269	5612366	2	2	0	11	16	6	2	4	15	5	2	8	4	8	36	6	0	0
6	16112172	16112274	2	1	1	3	6	17	4	0	8	4	6	0	9	8	32	12	6	0
1	214912335	214912481	4	0	1	15	8	11	10	10	6	0	6	0	12	11	32	7	4	6
12	114302280	114302355	0	6	4	4	9	7	7	11	4	4	0	0	10	2	22	0	0	2
20	38161344	38161453	0	3	2	17	25	19	9	9	10	2	10	9	6	22	64	7	6	1
11	48315430	48315640	0	0	5	16	38	17	16	29	23	10	6	4	24	9	16	11	10	8
12	119630696	119630813	1	2	3	25	10	11	0	0	12	2	3	0	12	4	5	0	6	4
14	17746584	17746771	38	45	35	2	2	2	6	8	2	18	34	16	6	12	2	28	17	20
6	60936634	60936730	0	0	0	6	4	2	4	14	12	0	6	4	0	6	14	4	2	0
4	51308922	51309088	2	0	3	27	16	29	28	39	42	12	14	4	32	20	7	14	16	20
2	97379505	97379595	0	3	2	6	0	9	5	16	17	1	4	0	5	5	33	5	6	1
7	59879447	59879971	2	2	4	47	44	34	30	39	38	4	8	8	48	32	10	4	15	8
2	125422978	125423112	0	0	5	4	10	9	11	21	15	0	21	2	8	5	14	4	9	2
3	65104611	65104737	0	4	0	26	10	4	8	12	9	4	0	5	14	4	6	2	2	0
4	108072245	108072714	22	14	4	51	102	61	145	155	165	207	179	180	90	99	206	109	71	146
7	159013283	159013612	6	4	0	31	26	34	30	36	24	16	14	19	28	35	124	22	22	28
19	33806004	33806080	2	7	1	14	15	16	10	6	9	0	14	10	12	8	44	3	0	4
7	144372086	144372282	0	6	1	21	28	17	13	18	47	16	18	10	32	26	64	19	15	14
11	51286700	51286830	0	2	0	34	15	18	18	18	21	16	15	4	10	19	12	8	6	9
10	121303930	121304021	2	2	0	13	13	6	0	5	2	5	5	13	10	8	18	0	2	0
1	59477378	59477569	6	0	2	12	16	29	19	34	29	28	20	29	33	32	66	6	20	16
8	66393844	66393996	0	2	2	16	6	9	7	2	10	0	0	3	2	6	0	2	0	18
14	92737483	92737542	0	0	6	6	12	13	6	6	14	6	7	0	8	8	22	0	3	6
14	37687463	37687525	0	2	9	4	0	0	0	14	5	4	2	3	14	3	22	3	0	2
13	20044140	20044253	0	1	2	11	8	13	25	14	12	1	0	3	14	10	2	14	10	7
1	224608755	224608879	0	0	0	10	11	6	10	6	9	6	4	2	9	8	28	4	4	0
22	17615576	17615647	1	0	0	9	8	10	9	17	7	2	6	11	8	9	23	14	0	6
4	50154751	50154866	0	2	0	26	10	9	4	10	0	0	6	6	3	6	0	2	2	2
22	13883071	13883265	0	4	6	26	22	14	18	16	20	8	12	4	17	24	0	6	8	2
4	65243645	65243717	0	0	0	13	4	6	10	1	2	1	6	11	9	6	20	6	4	0
X	155494753	155494873	0	0	0	12	4	16	2	8	2	0	6	0	10	2	8	0	2	2
Y	10859618	10859689	8	2	5	8	0	6	8	18	14	2	7	2	11	10	61	6	0	2
21	22545856	22545935	0	7	13	9	7	2	6	16	10	0	4	0	6	9	19	5	4	0
11	39347681	39347764	2	6	0	12	8	14	0	8	4	0	2	4	12	9	20	4	6	0
7	131748952	131749139	2	1	0	12	8	9	17	10	8	0	7	6	4	10	14	0	20	10
1	42210841	42210929	0	2	3	3	0	14	6	7	4	3	5	0	6	18	23	10	2	0
2	28252359	28252553	2	8	0	20	19	29	34	32	25	43	38	33	26	32	48	18	19	50
12	6532645	6532803	21	22	2	81	133	84	100	94	138	124	89	114	85	66	385	78	55	75
X	107710964	107711388	12	2	8	51	97	106	103	78	102	126	97	80	52	62	112	38	42	60
X	75019860	75019984	0	2	3	7	8	20	4	10	10	4	0	2	10	13	12	4	0	0
2	92781415	92781586	2	2	0	8	2	26	5	21	4	4	6	0	10	23	6	6	5	0
18	31564236	31564298	0	1	0	0	2	11	10	4	1	1	0	4	11	6	18	6	4	0
14	18418599	18418700	4	0	0	10	6	13	4	7	0	6	9	2	8	8	28	0	8	4
1	89201191	89201253	0	0	0	14	6	6	3	4	0	0	8	6	10	9	18	4	4	4
16	1113864	1114176	18	28	27	234	258	215	154	213	239	63	83	45	190	214	1154	137	68	84
16	71699891	71700032	4	0	2	1	5	9	10	13	6	0	20	8	10	13	42	10	12	2
1	26360508	26360575	0	2	0	11	11	12	4	22	24	10	13	14	21	11	36	6	4	12
X	137910649	137910730	1	2	0	13	14	5	8	12	4	0	2	1	10	23	26	2	2	4
5	49801248	49801539	3	7	0	52	38	57	36	42	36	12	16	10	12	26	8	16	22	12
22	35076437	35076507	2	4	5	6	11	13	10	5	13	0	0	8	7	6	20	8	0	0
1	61082690	61082754	0	5	0	6	8	7	8	13	9	10	4	5	16	4	19	0	0	9
X	48426063	48426136	0	0	2	12	3	6	8	8	13	1	4	7	4	6	26	0	2	0
12	50831186	50831432	6	0	2	12	2	14	8	12	9	2	11	0	24	19	32	16	6	6
13	104483575	104483639	6	0	2	15	0	4	7	8	6	4	0	0	8	12	18	10	1	2
2	46362951	46363029	1	2	0	6	10	4	5	4	7	0	6	0	8	11	56	4	8	4
17	27279268	27279357	0	4	0	15	0	20	4	2	11	9	6	4	13	7	29	8	4	9
7	113240100	113240241	0	2	0	10	11	8	0	5	12	0	4	7	6	6	29	2	5	6
18	78027398	78027472	0	6	0	14	10	8	0	8	4	9	5	0	8	6	20	9	1	4
X	142868151	142868238	6	0	2	10	15	19	0	3	6	2	0	14	4	7	29	5	4	2
11	3435916	3436001	3	4	0	12	20	14	6	4	11	6	9	5	8	11	32	0	3	0
2	86330382	86330516	4	0	0	9	12	15	9	4	9	7	4	0	10	6	41	2	3	2
10	101527661	101527723	4	1	5	11	8	1	4	6	0	2	6	0	9	7	22	0	13	0
6	166669308	166669376	3	0	0	11	15	17	6	10	1	0	4	11	10	6	26	4	7	6
X	74804706	74804770	2	0	2	11	5	14	3	4	2	4	0	6	2	8	24	0	0	0
3	43913428	43913562	0	1	6	8	14	10	6	20	6	0	2	2	0	6	0	8	8	8
3	138937651	138937716	0	0	4	4	20	12	8	14	18	4	4	10	8	0	25	9	10	6
9	41002344	41002426	0	4	0	5	4	12	1	7	9	4	4	0	0	2	32	13	4	4
15	74966298	74966447	0	7	0	2	13	0	6	28	3	6	16	2	11	10	14	6	3	2
3	187060178	187060249	0	9	4	5	5	0	2	4	10	0	0	4	8	4	19	12	0	8
X	154295410	154295507	0	5	0	16	7	6	14	12	3	2	10	0	8	13	30	5	2	4
4	152954059	152954119	2	0	4	5	6	9	2	6	15	0	0	0	4	14	13	5	0	1
17	17540332	17540408	0	9	0	9	8	8	10	5	8	4	10	3	14	10	36	17	0	3
7	128764340	128764407	4	0	0	16	4	5	6	1	15	5	0	0	2	4	18	0	2	2
11	29958729	29958787	4	0	2	4	7	8	10	0	0	0	0	2	8	14	20	4	2	2
2	206289107	206289249	0	0	10	4	8	7	11	8	8	1	8	0	13	14	30	7	12	5
9	67852654	67852801	2	2	7	8	15	7	11	13	18	0	19	0	4	14	8	6	11	0
11	2131613	2131970	6	2	2	36	28	35	25	24	20	17	12	10	44	18	194	18	20	4
5	62684192	62684264	0	0	2	8	9	0	9	2	8	10	0	2	4	11	16	0	4	2
2	231506921	231507007	0	0	5	6	17	10	4	7	10	8	0	0	6	9	20	4	11	6
4	6119669	6119727	0	0	4	17	17	18	10	0	11	8	4	3	10	4	22	2	4	5
8	83447263	83447328	0	2	2	12	16	12	5	4	17	2	0	2	8	8	22	2	0	2
12	49642343	49642468	9	4	0	19	20	18	5	10	26	15	12	6	20	14	41	16	14	0
17	34665334	34665488	3	2	4	2	8	9	18	8	8	1	13	0	14	13	23	4	27	0
6	2603796	2603865	3	0	4	0	8	10	0	12	2	2	0	8	7	7	18	2	6	0
8	21043156	21044060	14	12	20	166	125	134	114	111	125	31	48	14	110	97	554	46	55	31
5	157393376	157393498	4	0	4	20	15	11	8	12	16	2	7	8	15	0	20	8	1	27
4	96869263	96869365	0	0	0	14	3	12	2	11	11	2	2	5	13	3	28	2	6	9
12	119971414	119971473	0	0	0	16	4	6	6	11	12	2	0	2	8	2	22	6	4	6
10	40859572	40859771	20	26	28	0	2	0	6	2	2	10	14	10	2	6	2	7	6	2
22	13778097	13778381	0	4	8	35	27	20	30	22	25	10	12	4	48	24	2	8	8	4
X	101266382	101266495	2	0	0	10	19	14	6	14	5	4	10	1	10	8	17	2	4	0
6	24010996	24011098	2	0	0	10	2	11	0	7	11	4	9	2	6	4	25	6	1	0
10	24967167	24967269	0	0	7	13	4	6	2	10	9	2	6	0	8	13	44	4	2	4
2	189593968	189594093	4	4	0	6	8	12	16	0	10	0	2	2	9	14	36	4	6	4
11	62912955	62913044	4	0	0	15	9	7	9	16	8	4	6	6	8	2	38	12	0	4
X	1817396	1817662	0	0	0	13	8	14	6	10	11	3	2	4	25	13	12	3	2	2
16	18410088	18410147	2	0	6	10	20	19	5	9	12	0	6	13	5	16	32	5	1	2
12	33477198	33477297	4	0	2	2	16	4	7	2	12	0	3	6	11	19	22	8	0	11
14	96362175	96362238	0	7	0	23	35	21	14	16	17	20	12	9	16	16	42	11	7	9
X	17855984	17856065	0	2	0	17	10	6	6	9	5	0	2	3	4	6	26	1	0	2
9	63330123	63330216	1	0	8	18	29	14	18	18	17	2	4	4	16	11	42	8	4	2
10	133546522	133546591	0	2	8	8	14	2	11	1	13	0	3	4	8	4	17	0	6	0
11	116521373	116521524	2	2	2	6	10	14	14	35	12	2	6	4	4	6	8	0	0	0
7	23586082	23586170	0	0	1	7	12	5	0	18	14	1	5	8	5	4	23	3	7	10
13	16128521	16128728	0	0	4	28	24	14	18	10	33	4	6	8	11	12	8	9	3	2
6	129328321	129328384	0	0	5	14	4	10	5	10	2	5	8	2	10	9	23	0	0	4
13	77698460	77698537	0	0	2	16	14	12	20	12	21	3	5	16	20	14	28	10	6	4
17	15957364	15957443	4	6	2	17	3	14	11	7	6	0	0	3	1	6	34	3	8	0
16	1895282	1895365	2	0	0	10	8	14	6	14	9	0	6	2	8	6	34	8	13	4
6	116532147	116532212	0	2	0	23	30	26	4	16	19	9	12	12	4	7	14	12	6	4
X	24829172	24829273	0	2	0	8	10	11	4	2	8	6	2	0	17	6	20	2	6	0
15	62101275	62101412	2	4	2	0	10	9	8	14	0	0	0	2	23	4	6	12	2	2
12	66854201	66854312	5	0	0	16	10	8	6	16	6	0	8	4	3	7	6	16	10	0
7	70947400	70947549	6	7	0	15	16	29	8	10	22	1	0	2	12	9	22	6	13	6
3	143065563	143065631	0	7	0	10	5	6	4	14	8	6	4	2	0	8	16	5	0	0
12	52052824	52052898	2	0	3	16	28	22	32	22	18	9	14	15	30	24	82	18	18	9
16	9169237	9169343	5	2	4	6	13	14	5	0	8	0	6	1	19	7	56	10	12	4
13	17674502	17674814	117	127	114	21	10	4	18	20	26	72	62	30	22	7	8	78	66	74
6	157255464	157255527	4	4	0	11	11	5	3	11	11	0	1	10	10	6	35	0	10	4
5	124343650	124343856	4	0	0	14	16	10	6	8	6	5	2	4	2	8	4	21	0	0
6	134704496	134704561	2	4	0	8	5	12	8	0	4	2	4	4	0	12	18	8	0	0
X	12497899	12497978	0	2	0	8	9	12	8	6	13	5	2	0	1	9	34	2	2	6
8	134894375	134894496	2	2	0	11	10	8	2	7	9	0	4	2	0	5	30	8	0	2
5	48064284	48064479	2	0	0	30	30	16	18	12	13	4	8	4	18	10	4	3	6	4
20	27225186	27225324	0	4	5	38	12	28	22	24	26	4	22	6	24	23	1	12	8	20
X	154075732	154075814	4	0	4	8	15	6	3	16	9	0	8	0	10	8	14	8	0	2
10	41575847	41576063	6	6	0	38	42	46	20	33	44	8	24	8	25	39	8	15	4	16
13	43155035	43155148	0	4	0	9	10	21	8	14	10	0	2	2	3	11	20	10	9	3
9	91853459	91853532	1	0	0	19	15	14	7	10	10	5	6	9	6	18	34	2	10	2
4	49985586	49986368	4	8	4	120	79	87	73	66	83	19	22	14	76	68	24	22	15	22
8	46794334	46794515	0	6	4	10	21	14	26	15	18	16	15	0	14	17	48	7	6	10
8	122137292	122137351	0	3	2	12	8	11	10	6	4	0	2	2	4	8	26	8	0	0
16	73544460	73544519	8	5	0	4	14	5	3	10	8	0	7	2	5	0	18	2	0	0
X	155513607	155513668	0	0	0	13	4	2	0	8	6	3	1	1	8	10	18	3	0	1
1	29871793	29871851	4	0	0	12	2	10	4	5	14	0	0	3	4	4	22	2	3	0
3	124232449	124232548	4	4	2	14	10	11	10	6	9	0	0	0	6	11	30	16	2	6
3	17894592	17894673	2	6	0	4	7	12	10	14	12	0	1	1	12	5	20	10	0	5
2	152023070	152023137	2	7	2	0	8	7	14	6	7	4	0	0	11	10	22	0	8	5
6	140331546	140331631	0	0	0	7	4	12	9	8	6	2	10	5	11	5	26	6	0	7
1	31104855	31104995	0	7	0	10	9	8	8	6	19	0	5	4	2	2	0	7	14	12
11	117469929	117469996	0	6	0	11	4	11	6	12	5	4	13	2	6	4	24	2	0	0
3	72309577	72309696	2	0	0	10	3	24	8	12	7	6	0	2	4	4	4	5	0	0
5	140418187	140418281	0	2	0	7	1	2	8	9	2	4	0	0	13	8	22	6	11	2
3	3413275	3413409	5	2	0	20	13	5	0	2	8	4	8	3	7	10	36	4	0	2
X	45504387	45504465	0	2	2	18	18	4	12	6	8	2	0	2	9	7	24	2	4	0
14	65950434	65950506	0	2	0	12	21	11	6	8	14	4	6	8	9	9	24	2	0	8
X	47588551	47588627	0	2	4	18	8	6	10	7	11	2	5	0	4	0	23	4	0	2
X	131220634	131220701	0	0	2	13	7	3	2	12	10	4	4	0	8	8	26	0	4	2
10	1236601	1240533	82	61	62	647	587	590	371	420	521	88	88	64	455	437	939	90	97	78
5	3185612	3185775	2	0	2	14	18	11	16	16	9	4	0	2	14	8	36	6	4	12
7	91064465	91064589	2	6	1	19	8	12	4	16	5	5	10	0	22	0	6	8	2	0
10	77935628	77935708	8	0	2	11	12	11	6	12	0	9	20	8	13	7	26	6	4	0
15	41952424	41952559	4	0	0	10	20	26	3	2	8	7	4	2	12	4	18	8	4	0
X	65822265	65822419	0	4	0	15	18	34	14	23	7	8	6	12	19	17	18	14	2	7
19	39984710	39984910	2	4	0	9	20	20	8	8	16	2	2	0	14	12	27	12	4	15
20	40962765	40962846	0	0	4	6	8	5	12	12	10	8	12	4	19	16	31	6	5	0
16	29585126	29585409	6	0	8	30	36	33	58	55	58	42	28	46	28	28	56	14	27	16
X	85107610	85107742	2	7	2	11	12	9	4	6	11	2	2	0	10	13	30	0	8	0
5	35962930	35963108	5	0	4	6	36	10	7	6	6	0	6	6	10	26	16	4	7	0
1	215862379	215862494	0	0	6	4	9	14	1	6	7	4	4	4	11	11	32	16	8	0
3	27164234	27164315	0	4	3	8	7	4	12	2	11	0	8	0	10	10	22	2	7	0
4	185322361	185322432	4	0	6	14	8	11	0	2	2	0	4	1	6	4	30	0	2	6
X	124862737	124862830	1	4	0	8	6	7	12	14	4	2	0	2	7	7	22	7	0	0
18	68507609	68507703	2	2	0	0	7	14	6	10	10	2	2	2	16	9	28	6	2	0
6	137044228	137044410	0	0	2	16	20	14	17	8	18	6	11	8	17	21	28	2	9	8
4	51282726	51283145	10	3	2	70	64	85	48	59	79	18	32	14	65	68	20	26	32	12
5	47010154	47010290	4	0	4	2	2	9	20	4	14	7	0	0	14	13	6	4	0	6
22	23926750	23926865	2	1	4	10	10	4	16	6	7	0	0	2	9	10	26	14	4	0
X	115540287	115540382	2	2	0	10	10	8	8	2	17	0	4	2	2	2	24	0	2	0
6	165822213	165822473	4	0	2	25	24	23	12	6	14	8	12	8	24	36	94	8	14	16
5	149175858	149175930	0	0	0	10	12	6	1	11	4	0	6	5	5	4	18	0	4	4
15	31682703	31682775	0	4	2	0	10	9	10	5	9	0	4	0	5	4	21	0	2	1
20	7753390	7753454	2	0	0	12	10	11	6	4	3	2	4	0	7	14	20	8	2	0
X	117070793	117070889	0	0	5	4	14	4	5	10	2	2	0	2	0	8	26	2	0	2
5	3695193	3695275	0	0	2	10	17	5	14	9	0	6	7	2	6	10	26	17	6	4
14	16240082	16240189	2	2	0	22	11	24	12	14	12	2	8	0	24	14	3	4	4	4
3	126760878	126760977	11	4	0	13	16	2	4	12	10	6	12	2	12	12	20	0	6	0
15	41831407	41831631	0	12	12	47	58	67	43	36	49	58	52	53	40	39	89	33	33	21
1	144851774	144851957	0	0	2	22	31	12	10	15	18	6	10	2	11	15	10	9	2	12
5	5464458	5464558	5	4	9	14	16	19	8	3	10	7	4	0	12	7	24	0	2	0
5	151021668	151021799	0	0	1	18	4	18	6	8	12	4	10	9	13	18	38	2	7	6
11	5694800	5694869	0	6	0	2	8	7	0	16	12	4	5	3	0	8	20	5	8	1
8	45506304	45506422	0	0	0	12	12	2	10	24	6	6	4	0	6	10	2	2	2	6
3	126837426	126837517	1	0	2	12	6	18	4	5	15	8	2	0	10	6	25	0	4	7
2	110141756	110141840	2	4	0	6	3	4	8	4	15	2	0	0	8	10	20	0	0	2
8	82108486	82108563	0	0	3	6	4	6	2	4	13	6	0	0	10	6	39	6	6	3
7	59337582	59337731	0	6	6	31	17	18	15	24	5	10	5	2	16	15	4	0	2	9
12	99455612	99455679	2	0	0	12	2	0	2	8	10	8	8	6	10	6	24	2	5	0
5	137341024	137341093	0	0	0	4	9	8	12	6	5	2	0	2	10	6	30	2	4	8
1	124239965	124240151	0	1	3	34	18	34	19	23	16	10	10	7	39	22	8	18	4	6
6	3387269	3387328	2	0	0	8	16	10	10	12	7	5	2	6	16	6	30	4	0	8
16	9258569	9258661	1	0	7	8	10	11	0	9	14	9	2	4	0	2	24	2	12	2
8	129713183	129713245	8	0	2	9	9	0	6	10	14	5	0	2	0	10	16	7	5	1
9	117694447	117694509	0	0	0	8	4	5	6	0	3	4	2	8	14	12	18	4	0	2
1	225334705	225334787	2	0	0	6	12	5	3	8	18	3	0	0	6	3	22	8	2	1
12	129485455	129485553	2	4	1	13	11	13	2	9	6	1	0	2	2	0	21	15	0	4
6	42978461	42978607	0	0	3	11	19	23	20	16	11	18	10	6	14	9	50	7	16	9
5	131955530	131955591	2	0	0	4	14	12	6	12	4	6	2	0	4	4	16	0	2	0
2	3262524	3262584	0	2	0	7	10	8	4	10	8	13	0	6	3	2	20	0	9	9
3	45029420	45029480	2	5	4	10	13	9	4	14	6	0	0	6	0	5	27	4	5	0
7	30445914	30446404	10	0	14	35	63	65	42	35	62	16	20	39	49	52	76	40	25	18
12	7922089	7922204	6	0	0	14	10	13	6	12	15	5	4	5	9	4	32	10	0	14
3	129516966	129517075	2	0	0	16	16	14	2	13	12	6	5	2	11	9	44	3	11	5
10	126662752	126662905	4	7	1	10	20	14	9	0	16	8	1	0	10	16	28	4	4	3
X	2862948	2863029	2	0	0	10	4	9	2	7	12	2	0	0	2	8	21	0	2	4
4	182901482	182901576	0	0	7	6	11	17	10	6	3	0	14	2	8	3	28	6	7	1
10	6642686	6642811	0	0	0	11	17	12	4	12	11	20	4	8	11	10	18	6	2	6
18	10773115	10773192	6	0	2	2	6	0	7	12	10	0	2	0	4	5	22	6	6	0
8	12115777	12116059	4	10	0	40	57	48	29	46	40	29	28	10	36	20	57	16	23	28
13	28936526	28936623	0	5	0	16	8	11	0	4	5	4	2	3	10	14	19	3	2	0
9	43760704	43761160	8	12	2	70	79	89	74	80	101	17	38	26	76	76	8	52	30	24
X	14806482	14806549	1	0	0	5	4	10	7	6	8	0	4	0	1	10	22	2	3	0
19	26645397	26645595	0	2	2	28	14	21	18	41	15	6	11	4	30	25	8	12	2	13
2	133413107	133413176	8	5	3	12	10	3	0	3	11	0	3	6	9	0	26	9	6	0
19	57035456	57035524	1	2	0	11	8	3	0	0	12	2	2	0	5	4	24	6	4	0
22	40922226	40922395	6	2	0	0	30	6	10	10	0	1	6	3	2	7	10	4	0	6
3	122409567	122409670	0	0	0	8	12	12	0	7	5	6	5	2	6	10	21	9	10	6
15	19199858	19200047	4	2	6	29	11	15	16	17	17	2	4	0	7	18	2	0	6	2
